"filename", "language", "Markdown", "YAML", "C++", "Swift", "CMake", "XML", "JSON", "Dart", "HTML", "Java Properties", "comment", "blank", "total"
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/.continue/assistant.yaml", "YAML", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 34
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/.continue/models/new-model-1.yaml", "YAML", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/.continue/models/new-model-2.yaml", "YAML", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/.continue/models/new-model.yaml", "YAML", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/.continue/rules/new-rule.yaml", "YAML", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/API_GUIDE.md", "Markdown", 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 324
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/API_GUIDE_EXTENSION.md", "Markdown", 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 290
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/README.md", "Markdown", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/REFACTORIZACIÓN.md", "Markdown", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 245
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/analysis_options.yaml", "YAML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 22, 4, 29
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/android/app/src/debug/AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 1, 8
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/android/app/src/main/AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 11, 1, 46
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/android/app/src/main/res/drawable-v21/launch_background.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 7, 2, 13
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/android/app/src/main/res/drawable/launch_background.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 7, 2, 13
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/android/app/src/main/res/mipmap-anydpi-v26/ic_launcher.xml", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/android/app/src/main/res/values-night/styles.xml", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 1, 19
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/android/app/src/main/res/values/colors.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/android/app/src/main/res/values/styles.xml", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 1, 19
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/android/app/src/profile/AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 1, 8
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/android/gradle.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 4
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/android/gradle/wrapper/gradle-wrapper.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 6
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/api_documentation.yaml", "YAML", 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 233
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/build.yaml", "YAML", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/ios/Runner/AppDelegate.swift", "Swift", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/ios/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json", "JSON", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 1, 123
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/ios/Runner/Assets.xcassets/LaunchImage.imageset/Contents.json", "JSON", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 1, 24
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/ios/Runner/Assets.xcassets/LaunchImage.imageset/README.md", "Markdown", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/ios/Runner/Base.lproj/LaunchScreen.storyboard", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 1, 1, 38
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/ios/Runner/Base.lproj/Main.storyboard", "XML", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 1, 1, 27
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/ios/Runner/Runner-Bridging-Header.h", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/ios/RunnerTests/RunnerTests.swift", "Swift", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 4, 13
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/l10n.yaml", "YAML", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/animations/app_animations.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 185, 0, 0, 13, 20, 218
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/config/api_config.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/constants/accessibility_styles.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 6, 8, 56
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/constants/app_animations.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 4, 5, 58
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/constants/app_colors.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 11, 16, 177
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/constants/app_strings.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 10, 10, 70
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/constants/app_styles.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 494, 0, 0, 2, 12, 508
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/constants/constants.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/constants/env.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 3, 4, 20
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/database/hive_init.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 2, 4, 15
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/di/service_locator.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 20, 16, 84
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/errors/app_exception.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 4, 7, 60
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/l10n/app_localizations.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 4, 22
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/navigation/app_router.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 3, 34
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/services/ai_command_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 10, 99
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/services/local_storage.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 12, 13, 80
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/services/navigation_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 6, 20
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/services/notification_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 4, 44
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/services/service_locator.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 29, 20, 133
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/services/speech_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 8, 39
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/services/tempo_sage_api_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 266, 0, 0, 16, 33, 315
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/services/voice_command_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 292, 0, 0, 11, 35, 338
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/theme/theme_extensions.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 15, 14, 71
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/theme/theme_manager.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 20, 17, 95
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/utils/date_time_helper.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 19, 13, 111
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/utils/date_time_utils.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 17, 15, 122
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/utils/error_handler.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 9, 7, 89
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/utils/helpers/date_formatter.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 6, 31
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/utils/logger.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 21, 24, 163
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/utils/string_similarity.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 4, 15, 63
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/utils/validators/form_validators.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 4, 41
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/widgets/accessible_app.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 183, 0, 0, 29, 28, 240
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/widgets/accessible_button.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 2, 6, 118
"/home/anuar/Documentos/Proyectos/TempoSage/Tempo_Sage_Movil/temposage/lib/core/widgets/accessible_card.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 19, 7, 119
